,zero,one
0,0.975440337385,0.0245596626147
1,0.929854576561,0.0701454234388
2,0.929854576561,0.0701454234388
3,0.975440337385,0.0245596626147
4,0.975440337385,0.0245596626147
5,0.975440337385,0.0245596626147
6,0.975440337385,0.0245596626147
7,0.975440337385,0.0245596626147
8,0.929854576561,0.0701454234388
9,0.975440337385,0.0245596626147
10,0.929854576561,0.0701454234388
11,0.975440337385,0.0245596626147
12,0.975440337385,0.0245596626147
13,0.975440337385,0.0245596626147
14,0.975440337385,0.0245596626147
15,0.975440337385,0.0245596626147
16,0.929854576561,0.0701454234388
17,0.975440337385,0.0245596626147
18,0.975440337385,0.0245596626147
19,0.975440337385,0.0245596626147
20,0.929854576561,0.0701454234388
21,0.929854576561,0.0701454234388
22,0.975440337385,0.0245596626147
23,0.975440337385,0.0245596626147
24,0.929854576561,0.0701454234388
25,0.975440337385,0.0245596626147
26,0.929854576561,0.0701454234388
27,0.975440337385,0.0245596626147
28,0.975440337385,0.0245596626147
29,0.975440337385,0.0245596626147
30,0.975440337385,0.0245596626147
31,0.975440337385,0.0245596626147
32,0.975440337385,0.0245596626147
33,0.975440337385,0.0245596626147
34,0.975440337385,0.0245596626147
35,0.975440337385,0.0245596626147
36,0.975440337385,0.0245596626147
37,0.975440337385,0.0245596626147
38,0.975440337385,0.0245596626147
39,0.975440337385,0.0245596626147
40,0.975440337385,0.0245596626147
41,0.975440337385,0.0245596626147
42,0.975440337385,0.0245596626147
43,0.929854576561,0.0701454234388
44,0.975440337385,0.0245596626147
45,0.975440337385,0.0245596626147
46,0.975440337385,0.0245596626147
47,0.975440337385,0.0245596626147
48,0.975440337385,0.0245596626147
49,0.975440337385,0.0245596626147
50,0.975440337385,0.0245596626147
51,0.975440337385,0.0245596626147
52,0.975440337385,0.0245596626147
53,0.975440337385,0.0245596626147
54,0.975440337385,0.0245596626147
55,0.975440337385,0.0245596626147
56,0.975440337385,0.0245596626147
57,0.975440337385,0.0245596626147
58,0.975440337385,0.0245596626147
59,0.929854576561,0.0701454234388
60,0.975440337385,0.0245596626147
61,0.975440337385,0.0245596626147
62,0.929854576561,0.0701454234388
63,0.975440337385,0.0245596626147
64,0.975440337385,0.0245596626147
65,0.975440337385,0.0245596626147
66,0.975440337385,0.0245596626147
67,0.975440337385,0.0245596626147
68,0.975440337385,0.0245596626147
69,0.975440337385,0.0245596626147
70,0.929854576561,0.0701454234388
71,0.975440337385,0.0245596626147
72,0.975440337385,0.0245596626147
73,0.975440337385,0.0245596626147
74,0.929854576561,0.0701454234388
75,0.929854576561,0.0701454234388
76,0.929854576561,0.0701454234388
77,0.975440337385,0.0245596626147
78,0.929854576561,0.0701454234388
79,0.975440337385,0.0245596626147
80,0.975440337385,0.0245596626147
81,0.975440337385,0.0245596626147
82,0.929854576561,0.0701454234388
83,0.929854576561,0.0701454234388
84,0.975440337385,0.0245596626147
85,0.975440337385,0.0245596626147
86,0.975440337385,0.0245596626147
87,0.975440337385,0.0245596626147
88,0.975440337385,0.0245596626147
89,0.975440337385,0.0245596626147
90,0.975440337385,0.0245596626147
91,0.975440337385,0.0245596626147
92,0.975440337385,0.0245596626147
93,0.929854576561,0.0701454234388
94,0.975440337385,0.0245596626147
95,0.975440337385,0.0245596626147
96,0.929854576561,0.0701454234388
97,0.929854576561,0.0701454234388
98,0.929854576561,0.0701454234388
99,0.975440337385,0.0245596626147
100,0.975440337385,0.0245596626147
101,0.929854576561,0.0701454234388
102,0.975440337385,0.0245596626147
103,0.975440337385,0.0245596626147
104,0.975440337385,0.0245596626147
105,0.929854576561,0.0701454234388
106,0.975440337385,0.0245596626147
107,0.975440337385,0.0245596626147
108,0.975440337385,0.0245596626147
109,0.975440337385,0.0245596626147
110,0.929854576561,0.0701454234388
111,0.975440337385,0.0245596626147
112,0.975440337385,0.0245596626147
113,0.975440337385,0.0245596626147
114,0.975440337385,0.0245596626147
115,0.929854576561,0.0701454234388
116,0.929854576561,0.0701454234388
117,0.975440337385,0.0245596626147
118,0.929854576561,0.0701454234388
119,0.929854576561,0.0701454234388
120,0.975440337385,0.0245596626147
121,0.975440337385,0.0245596626147
122,0.975440337385,0.0245596626147
123,0.975440337385,0.0245596626147
124,0.975440337385,0.0245596626147
125,0.975440337385,0.0245596626147
