,zero,one
297,0.624855874792,0.375144125208
298,0.578593847808,0.421406152192
299,0.570711716209,0.429288283791
300,0.583963720951,0.416036279049
301,0.654407925534,0.345592074466
302,0.562219739718,0.437780260282
303,0.611515810836,0.388484189164
304,0.641247305416,0.358752694584
305,0.670507714144,0.329492285856
306,0.700590883411,0.299409116589
307,0.442732817471,0.557267182529
308,0.664686534594,0.335313465406
309,0.543585440749,0.456414559251
310,0.599732949978,0.400267050022
311,0.865742955427,0.134257044573
312,0.566162848565,0.433837151435
313,0.552491809198,0.447508190802
314,0.692445689472,0.307554310528
315,0.83588918654,0.16411081346
316,0.648015620695,0.351984379305
317,0.60323742923,0.39676257077
318,0.470557101477,0.529442898523
319,0.650329725781,0.349670274219
320,0.615705179886,0.384294820114
321,0.668444426987,0.331555573013
322,0.66027834931,0.33972165069
323,0.639368257999,0.360631742001
324,0.469743960127,0.530256039873
325,0.56714407984,0.43285592016
326,0.449365144855,0.550634855145
327,0.711487169919,0.288512830081
328,0.76901670351,0.23098329649
329,0.659227056871,0.340772943129
330,0.611672524103,0.388327475897
331,0.624426985769,0.375573014231
332,0.575242262158,0.424757737842
333,0.755138432397,0.244861567603
334,0.61673973783,0.38326026217
335,0.569011252075,0.430988747925
336,0.695149061946,0.304850938054
337,0.740685701412,0.259314298588
338,0.658081311647,0.341918688353
339,0.448753246827,0.551246753173
340,0.617961572415,0.382038427585
341,0.821559472865,0.178440527135
342,0.76720688204,0.23279311796
343,0.624842930712,0.375157069288
344,0.531885820291,0.468114179709
345,0.665397654685,0.334602345315
346,0.573008091352,0.426991908648
347,0.622336786928,0.377663213072
348,0.542552490249,0.457447509751
349,0.593876149147,0.406123850853
350,0.707752776273,0.292247223727
351,0.718334879365,0.281665120635
352,0.552241702285,0.447758297715
353,0.664446964247,0.335553035753
354,0.798296381336,0.201703618664
355,0.647388623379,0.352611376621
356,0.6982832526,0.3017167474
357,0.580953780704,0.419046219296
358,0.578113385635,0.421886614365
359,0.621953039429,0.378046960571
360,0.620383225721,0.379616774279
361,0.684505370081,0.315494629919
362,0.899538451402,0.100461548598
363,0.558939285764,0.441060714236
364,0.573676701912,0.426323298088
365,0.595006298576,0.404993701424
366,0.621211668349,0.378788331651
367,0.619597417658,0.380402582342
368,0.710798650854,0.289201349146
369,0.615517992575,0.384482007425
370,0.556712994369,0.443287005631
371,0.585696303906,0.414303696094
372,0.72084046147,0.27915953853
373,0.607295376688,0.392704623312
374,0.681412171656,0.318587828344
375,0.60451387205,0.39548612795
376,0.738968086664,0.261031913336
377,0.627364844934,0.372635155066
378,0.712942561008,0.287057438992
379,0.548328009357,0.451671990643
380,0.714187400753,0.285812599247
381,0.853548002906,0.146451997094
382,0.608076298834,0.391923701166
383,0.582269448169,0.417730551831
384,0.634614636889,0.365385363111
385,0.645089677821,0.354910322179
386,0.818614291574,0.181385708426
387,0.645553008061,0.354446991939
388,0.609624541592,0.390375458408
389,0.537481427072,0.462518572928
390,0.470180372319,0.529819627681
391,0.595839535435,0.404160464565
392,0.873128850731,0.126871149269
393,0.533894275377,0.466105724623
394,0.728170797081,0.271829202919
395,0.628572993656,0.371427006344
396,0.634476660485,0.365523339515
397,0.450788817678,0.549211182322
398,0.622104379097,0.377895620903
399,0.710759597002,0.289240402998
400,0.57243046936,0.42756953064
401,0.587832653761,0.412167346239
402,0.689035771511,0.310964228489
403,0.594179044427,0.405820955573
404,0.58982045278,0.41017954722
405,0.648195591964,0.351804408036
406,0.613248206277,0.386751793723
407,0.533142295302,0.466857704698
408,0.527709879494,0.472290120506
409,0.543257947881,0.456742052119
410,0.576442601483,0.423557398517
411,0.649100648066,0.350899351934
412,0.61842566216,0.38157433784
413,0.547139218789,0.452860781211
414,0.667274313424,0.332725686576
415,0.573638532274,0.426361467726
416,0.653076141003,0.346923858997
417,0.771311166373,0.228688833627
418,0.562470685184,0.437529314816
419,0.583639474903,0.416360525097
420,0.793069397499,0.206930602501
421,0.686877840374,0.313122159626
422,0.568294253646,0.431705746354
423,0.469705940619,0.530294059381
424,0.579208533844,0.420791466156
425,0.630818816296,0.369181183704
426,0.462415130725,0.537584869275
427,0.836712335819,0.163287664181
428,0.637573723818,0.362426276182
429,0.593863137005,0.406136862995
430,0.658695169154,0.341304830846
431,0.763132230693,0.236867769307
432,0.648035306086,0.351964693914
433,0.580056331025,0.419943668975
434,0.633708830306,0.366291169694
435,0.61394825476,0.38605174524
436,0.546691612381,0.453308387619
437,0.787310111391,0.212689888609
438,0.774492530191,0.225507469809
439,0.759136765287,0.240863234713
440,0.467000946774,0.532999053226
441,0.465148182851,0.534851817149
442,0.588210998909,0.411789001091
443,0.710284034987,0.289715965013
444,0.709782470657,0.290217529343
445,0.55504282138,0.44495717862
446,0.619630753032,0.380369246968
447,0.575088278297,0.424911721703
448,0.640856206442,0.359143793558
449,0.712800627941,0.287199372059
450,0.536753983492,0.463246016508
451,0.636734964138,0.363265035862
452,0.618216081212,0.381783918788
453,0.700303019811,0.299696980189
454,0.539422584442,0.460577415558
455,0.538189180776,0.461810819224
456,0.695388537213,0.304611462787
457,0.596780419203,0.403219580797
458,0.563938091763,0.436061908237
459,0.586117241618,0.413882758382
460,0.628878175884,0.371121824116
461,0.821377569736,0.178622430264
462,0.706582463553,0.293417536447
463,0.740000772625,0.259999227375
464,0.633940998082,0.366059001918
465,0.734446579737,0.265553420263
466,0.81565558083,0.18434441917
467,0.609230261206,0.390769738794
468,0.604152580017,0.395847419983
469,0.720990715251,0.279009284749
470,0.646369607292,0.353630392708
471,0.624333973908,0.375666026092
472,0.841204895008,0.158795104992
473,0.567468924555,0.432531075445
474,0.653577300371,0.346422699629
475,0.675006757408,0.324993242592
476,0.618323518912,0.381676481088
477,0.729576462406,0.270423537594
478,0.76438216501,0.23561783499
479,0.547999894986,0.452000105014
480,0.573991896242,0.426008103758
481,0.690058946934,0.309941053066
482,0.784752377689,0.215247622311
483,0.614397951876,0.385602048124
484,0.614440942181,0.385559057819
485,0.746784540907,0.253215459093
486,0.603584882292,0.396415117708
487,0.726292531355,0.273707468645
488,0.615099802864,0.384900197136
489,0.570535458639,0.429464541361
490,0.797503484287,0.202496515713
491,0.572216921439,0.427783078561
492,0.457690799539,0.542309200461
493,0.628926759869,0.371073240131
494,0.551497871576,0.448502128424
495,0.625269169751,0.374730830249
496,0.616653272436,0.383346727564
497,0.60079848696,0.39920151304
498,0.545320618204,0.454679381796
499,0.800487652969,0.199512347031
500,0.541776074574,0.458223925426
501,0.724855221906,0.275144778094
502,0.643214701831,0.356785298169
503,0.778965424937,0.221034575063
504,0.578977574634,0.421022425366
505,0.626178451709,0.373821548291
506,0.565780641898,0.434219358102
507,0.768366216535,0.231633783465
508,0.602180517166,0.397819482834
509,0.534600004025,0.465399995975
510,0.562619922832,0.437380077168
511,0.645067711728,0.354932288272
512,0.597531837385,0.402468162615
513,0.545193842675,0.454806157325
514,0.645912793046,0.354087206954
515,0.57137831529,0.42862168471
516,0.645486498919,0.354513501081
517,0.689866214819,0.310133785181
518,0.605803678607,0.394196321393
519,0.751353753986,0.248646246014
520,0.542843681454,0.457156318546
521,0.587976779723,0.412023220277
522,0.683653327595,0.316346672405
523,0.587352729541,0.412647270459
524,0.465018066111,0.534981933889
525,0.64266788915,0.35733211085
526,0.601145214491,0.398854785509
527,0.606311213406,0.393688786594
528,0.397098879877,0.602901120123
529,0.710211274233,0.289788725767
530,0.567587782182,0.432412217818
531,0.574382158818,0.425617841182
532,0.772299228928,0.227700771072
533,0.676468488228,0.323531511772
534,0.697262737302,0.302737262698
535,0.782785743026,0.217214256974
536,0.691794936981,0.308205063019
537,0.834640908892,0.165359091108
538,0.684293759784,0.315706240216
539,0.557802708058,0.442197291942
540,0.547882750395,0.452117249605
541,0.73502786841,0.26497213159
542,0.448867934101,0.551132065899
543,0.53682875379,0.46317124621
544,0.640691990822,0.359308009178
545,0.615373154259,0.384626845741
546,0.76820843291,0.23179156709
547,0.595988248065,0.404011751935
548,0.665518359112,0.334481640888
549,0.575902154681,0.424097845319
550,0.626686857728,0.373313142272
551,0.620504490569,0.379495509431
552,0.4614470767,0.5385529233
553,0.637023589457,0.362976410543
554,0.579111691066,0.420888308934
555,0.635900639593,0.364099360407
556,0.676388093158,0.323611906842
557,0.674680878923,0.325319121077
558,0.547528251802,0.452471748198
559,0.83443731018,0.16556268982
560,0.576443539714,0.423556460286
561,0.674697337807,0.325302662193
562,0.61457085908,0.38542914092
563,0.684165694326,0.315834305674
564,0.615739012452,0.384260987548
565,0.574274925851,0.425725074149
566,0.555279909356,0.444720090644
567,0.710200289907,0.289799710093
568,0.638212663294,0.361787336706
569,0.668107340321,0.331892659679
570,0.707151175115,0.292848824885
571,0.742944833302,0.257055166698
572,0.600737869752,0.399262130248
573,0.607197230165,0.392802769835
574,0.673787520006,0.326212479994
575,0.686480342078,0.313519657922
576,0.732235174266,0.267764825734
577,0.455613520198,0.544386479802
578,0.709164837968,0.290835162032
579,0.603611657525,0.396388342475
580,0.721866435854,0.278133564146
581,0.749675541898,0.250324458102
582,0.741445776517,0.258554223483
583,0.718273185167,0.281726814833
584,0.66983478703,0.33016521297
585,0.661263440566,0.338736559434
586,0.582935859158,0.417064140842
587,0.653327680976,0.346672319024
588,0.567552006217,0.432447993783
589,0.544675460329,0.455324539671
590,0.560266172424,0.439733827576
591,0.57217387956,0.42782612044
592,0.654453110284,0.345546889716
593,0.545677643042,0.454322356958
594,0.65871303877,0.34128696123
595,0.662066411175,0.337933588825
596,0.603718435698,0.396281564302
597,0.710839396652,0.289160603348
598,0.583057828456,0.416942171544
599,0.636770691341,0.363229308659
600,0.555052462598,0.444947537402
601,0.534048807099,0.465951192901
602,0.619382587569,0.380617412431
603,0.54416417495,0.45583582505
604,0.621059868222,0.378940131778
605,0.753749602261,0.246250397739
606,0.703639829642,0.296360170358
607,0.70973793028,0.29026206972
608,0.538670436734,0.461329563266
609,0.534844651942,0.465155348058
610,0.666009018975,0.333990981025
611,0.747191060571,0.252808939429
612,0.768118664283,0.231881335717
613,0.577309226804,0.422690773196
614,0.681063292075,0.318936707925
615,0.57470952225,0.42529047775
616,0.768827956828,0.231172043172
617,0.626072958935,0.373927041065
618,0.543852475307,0.456147524693
619,0.583004779394,0.416995220606
620,0.594016894113,0.405983105887
621,0.697092007397,0.302907992603
622,0.640100194656,0.359899805344
623,0.579946061436,0.420053938564
624,0.539971474611,0.460028525389
625,0.635042225517,0.364957774483
626,0.661458956924,0.338541043076
627,0.646126393941,0.353873606059
628,0.696863232385,0.303136767615
629,0.691877708732,0.308122291268
630,0.680138744816,0.319861255184
631,0.819811933382,0.180188066618
632,0.659856615217,0.340143384783
633,0.545824142111,0.454175857889
634,0.531329236259,0.468670763741
635,0.792207132633,0.207792867367
636,0.678363128906,0.321636871094
637,0.576832382726,0.423167617274
638,0.812762909809,0.187237090191
639,0.582158298343,0.417841701657
640,0.65231219944,0.34768780056
641,0.679558256692,0.320441743308
642,0.662153066849,0.337846933151
643,0.6603887506,0.3396112494
644,0.728793645876,0.271206354124
645,0.615934939159,0.384065060841
646,0.559101446651,0.440898553349
647,0.585870058143,0.414129941857
648,0.618848758305,0.381151241695
649,0.762881282389,0.237118717611
650,0.464218384607,0.535781615393
651,0.699775532944,0.300224467056
652,0.57581572519,0.42418427481
653,0.614309098856,0.385690901144
654,0.709114957896,0.290885042104
655,0.618041457684,0.381958542316
656,0.606090530094,0.393909469906
657,0.62136322939,0.37863677061
658,0.654210231022,0.345789768978
659,0.721188538164,0.278811461836
660,0.585324405399,0.414675594601
661,0.644952642487,0.355047357513
662,0.634237456887,0.365762543113
663,0.732135924535,0.267864075465
664,0.551390573277,0.448609426723
665,0.624047571803,0.375952428197
666,0.593452245184,0.406547754816
667,0.666116926196,0.333883073804
668,0.636890838609,0.363109161391
669,0.595720572412,0.404279427588
670,0.629702866583,0.370297133417
671,0.608237259646,0.391762740354
672,0.808762788818,0.191237211182
673,0.607552359194,0.392447640806
674,0.664186566701,0.335813433299
675,0.742615101636,0.257384898364
676,0.686594336627,0.313405663373
677,0.619675342593,0.380324657407
678,0.616872447715,0.383127552285
679,0.769482787488,0.230517212512
680,0.473840170189,0.526159829811
681,0.707575823589,0.292424176411
682,0.57021087528,0.42978912472
683,0.633342287375,0.366657712625
684,0.580692602659,0.419307397341
685,0.704782284351,0.295217715649
686,0.557003201909,0.442996798091
687,0.681775420205,0.318224579795
688,0.574658663315,0.425341336685
689,0.583400242315,0.416599757685
690,0.540247289241,0.459752710759
691,0.635182958227,0.364817041773
692,0.639441611803,0.360558388197
693,0.795918660748,0.204081339252
694,0.668679426,0.331320574
695,0.784564684205,0.215435315795
696,0.542170916199,0.457829083801
697,0.690939388338,0.309060611662
698,0.646708519727,0.353291480273
699,0.645205646203,0.354794353797
700,0.65124686407,0.34875313593
701,0.463429336981,0.536570663019
702,0.699268040726,0.300731959274
703,0.776121424131,0.223878575869
704,0.703253733092,0.296746266908
705,0.591202787452,0.408797212548
706,0.533488768218,0.466511231782
707,0.742016824472,0.257983175528
708,0.615156621568,0.384843378432
709,0.645727025727,0.354272974273
710,0.794863132669,0.205136867331
711,0.655891598691,0.344108401309
712,0.59077046057,0.40922953943
713,0.571728957513,0.428271042487
714,0.784048913865,0.215951086135
715,0.532400196362,0.467599803638
716,0.58374227077,0.41625772923
717,0.734964689969,0.265035310031
718,0.566727339038,0.433272660962
719,0.6957670537,0.3042329463
720,0.733256206744,0.266743793256
721,0.554601158826,0.445398841174
722,0.537817080955,0.462182919045
723,0.62216859316,0.37783140684
724,0.771408350055,0.228591649945
725,0.64995661821,0.35004338179
726,0.607711879847,0.392288120153
727,0.765714281327,0.234285718673
728,0.719311512712,0.280688487288
729,0.603657209764,0.396342790236
730,0.547725864784,0.452274135216
731,0.626712642921,0.373287357079
732,0.681239936513,0.318760063487
733,0.428990794469,0.571009205531
734,0.540398795505,0.459601204495
735,0.722264222077,0.277735777923
736,0.564383563839,0.435616436161
737,0.558469104403,0.441530895597
738,0.591831388022,0.408168611978
739,0.560954541037,0.439045458963
740,0.67778463514,0.32221536486
741,0.643543567668,0.356456432332
742,0.66763978301,0.33236021699
743,0.718848658044,0.281151341956
744,0.810046412316,0.189953587684
745,0.736088033002,0.263911966998
746,0.459866430262,0.540133569738
747,0.689531887491,0.310468112509
748,0.570481413248,0.429518586752
749,0.59651970694,0.40348029306
750,0.732528255361,0.267471744639
751,0.627590603086,0.372409396914
752,0.672042717122,0.327957282878
753,0.756915034128,0.243084965872
754,0.646636817391,0.353363182609
755,0.677007999517,0.322992000483
756,0.70091810092,0.29908189908
757,0.627904304254,0.372095695746
758,0.91372395118,0.0862760488198
759,0.583298969472,0.416701030528
760,0.54603706652,0.45396293348
761,0.657701400566,0.342298599434
762,0.631021494959,0.368978505041
763,0.598749803227,0.401250196773
764,0.681195661223,0.318804338777
765,0.660587566322,0.339412433678
766,0.576573425168,0.423426574832
767,0.575772637269,0.424227362731
768,0.815646641972,0.184353358028
769,0.432170584863,0.567829415137
770,0.663616035169,0.336383964831
771,0.67371499486,0.32628500514
772,0.80341228603,0.19658771397
773,0.530064808695,0.469935191305
774,0.552496852028,0.447503147972
775,0.552027980339,0.447972019661
776,0.652573368806,0.347426631194
777,0.618363387126,0.381636612874
778,0.594014319175,0.405985680825
779,0.644468103154,0.355531896846
780,0.795009133505,0.204990866495
781,0.662763840368,0.337236159632
782,0.555687112003,0.444312887997
783,0.603178499575,0.396821500425
784,0.628344909039,0.371655090961
785,0.566519476223,0.433480523777
786,0.58828781333,0.41171218667
787,0.741169223735,0.258830776265
788,0.58738227437,0.41261772563
789,0.464810269231,0.535189730769
790,0.769938368218,0.230061631782
791,0.63046841131,0.36953158869
792,0.416785012456,0.583214987544
793,0.56106237004,0.43893762996
794,0.6490475414,0.3509524586
795,0.590589365591,0.409410634409
796,0.570548249221,0.429451750779
797,0.705165500794,0.294834499206
798,0.590323083991,0.409676916009
799,0.562597395189,0.437402604811
800,0.646260096441,0.353739903559
801,0.593913769624,0.406086230376
802,0.589210524224,0.410789475776
803,0.832130256099,0.167869743901
804,0.738254605008,0.261745394992
805,0.697266252468,0.302733747532
806,0.661256954255,0.338743045745
807,0.713278984155,0.286721015845
808,0.618629522671,0.381370477329
809,0.609811380285,0.390188619715
810,0.665528441287,0.334471558713
811,0.671122864003,0.328877135997
812,0.635487842187,0.364512157813
813,0.630693196496,0.369306803504
814,0.643196254958,0.356803745042
815,0.62013929063,0.37986070937
816,0.780282220722,0.219717779278
817,0.573088723172,0.426911276828
818,0.711378546028,0.288621453972
819,0.636268302452,0.363731697548
820,0.673731104188,0.326268895812
821,0.731278409521,0.268721590479
822,0.597838451622,0.402161548378
823,0.738075200949,0.261924799051
824,0.637207871909,0.362792128091
825,0.716900594897,0.283099405103
826,0.559377502839,0.440622497161
827,0.712414688219,0.287585311781
828,0.775766537091,0.224233462909
829,0.587249174941,0.412750825059
830,0.776584621195,0.223415378805
831,0.549754519371,0.450245480629
832,0.795472710297,0.204527289703
833,0.837839735297,0.162160264703
834,0.692676287256,0.307323712744
835,0.913136958098,0.0868630419015
836,0.588631573299,0.411368426701
837,0.466935950324,0.533064049676
838,0.543275214962,0.456724785038
839,0.575820267486,0.424179732514
840,0.589516122111,0.410483877889
841,0.555966106887,0.444033893113
842,0.58693647226,0.41306352774
843,0.621041395989,0.378958604011
844,0.744936748533,0.255063251467
845,0.459704093405,0.540295906595
846,0.584225091548,0.415774908452
847,0.638073101304,0.361926898696
848,0.612395261386,0.387604738614
849,0.601867711638,0.398132288362
850,0.693486671099,0.306513328901
851,0.600691175457,0.399308824543
852,0.705083280347,0.294916719653
853,0.83348684055,0.16651315945
854,0.591312295735,0.408687704265
855,0.723064040984,0.276935959016
856,0.587149790375,0.412850209625
857,0.736652476021,0.263347523979
858,0.58931646923,0.41068353077
859,0.56483030733,0.43516969267
860,0.591197427086,0.408802572914
861,0.574364964755,0.425635035245
862,0.699715590583,0.300284409417
863,0.609783648726,0.390216351274
864,0.847665384747,0.152334615253
865,0.46364018954,0.53635981046
866,0.601524319941,0.398475680059
867,0.81129326865,0.18870673135
868,0.604124696138,0.395875303862
869,0.653979106149,0.346020893851
870,0.792492853741,0.207507146259
871,0.586783306103,0.413216693897
872,0.622512128647,0.377487871353
873,0.609177177846,0.390822822154
