,zero,one
0,0.962818560339,0.0371814396613
1,0.943276354519,0.0567236454807
2,0.937132834777,0.0628671652225
3,0.986678583367,0.0133214166334
4,0.969018429491,0.030981570509
5,0.980279331906,0.0197206680937
6,0.975770964668,0.0242290353316
7,0.967582823601,0.0324171763988
8,0.950104773194,0.0498952268061
9,0.971320156382,0.028679843618
10,0.951213836185,0.0487861638146
11,0.977272213559,0.0227277864411
12,0.977996882422,0.022003117578
13,0.97094904273,0.02905095727
14,0.963396054085,0.0366039459154
15,0.954738136147,0.0452618638527
16,0.961453389691,0.0385466103086
17,0.978630794448,0.0213692055524
18,0.975378720771,0.0246212792286
19,0.978837678535,0.0211623214645
20,0.970749519771,0.0292504802287
21,0.963502408221,0.0364975917794
22,0.959801591999,0.0401984080013
23,0.942087565246,0.0579124347538
24,0.928247357354,0.0717526426459
25,0.968865448567,0.0311345514332
26,0.948850477436,0.0511495225637
27,0.963910971139,0.0360890288608
28,0.973908095856,0.0260919041444
29,0.97315241149,0.0268475885096
30,0.972951755932,0.027048244068
31,0.977834836698,0.0221651633022
32,0.953872141076,0.0461278589235
33,0.973214838886,0.0267851611138
34,0.977435944741,0.0225640552593
35,0.973027206096,0.0269727939039
36,0.973928523295,0.0260714767049
37,0.975267572701,0.024732427299
38,0.984412552175,0.0155874478252
39,0.963699502749,0.0363004972514
40,0.959380080178,0.0406199198224
41,0.978655657899,0.0213443421015
42,0.972441195787,0.027558804213
43,0.936348940341,0.0636510596591
44,0.967245361686,0.0327546383143
45,0.955044267686,0.0449557323136
46,0.956665196314,0.0433348036856
47,0.964372104582,0.0356278954179
48,0.964890202582,0.0351097974176
49,0.961049615151,0.0389503848489
50,0.95944434393,0.0405556560701
51,0.950841845731,0.0491581542691
52,0.951679825028,0.0483201749719
53,0.958677852303,0.0413221476968
54,0.964844521012,0.0351554789876
55,0.957439500098,0.0425604999016
56,0.983028029669,0.016971970331
57,0.971208636289,0.0287913637113
58,0.966338590353,0.0336614096474
59,0.945482054964,0.0545179450358
60,0.964930288388,0.0350697116117
61,0.975669008906,0.0243309910937
62,0.954258300556,0.045741699444
63,0.977068346852,0.0229316531485
64,0.937977519974,0.0620224800262
65,0.963609672944,0.0363903270556
66,0.962499796406,0.0375002035939
67,0.979158847012,0.0208411529883
68,0.950333827965,0.0496661720351
69,0.974662040779,0.0253379592214
70,0.940934834788,0.0590651652123
71,0.975127874742,0.0248721252578
72,0.950779163917,0.0492208360828
73,0.974076271591,0.0259237284089
74,0.942102794992,0.0578972050082
75,0.93518246173,0.0648175382702
